"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2017-02-20",3.89131282387829,2.66789540809109,0.510494677389127,3.94381997323451,1.26060836172403,2.32310970719438,2.23733211194379,3.62137671660333,0.753220256581692,8.18026859526114,2.38463333375406,3.23430139754625,-2.01657981407499,-1.92309318557159,-0.902918986627953,-1.10319388800074,-1.71818317301797,-2.47903809560346,-1.68696531391054,-3.69348755247548,-0.744680455589264,-1.69236929750405,-1.71240937357307,-2.68639187503654,-4.18529931181993,-3.62778208730148,-3.78566031036263,-2.34951587425153,-4.92606746119746,-6.00766617440816,-4.73418664787807,-6.13772459883048,-2.54455559539014,-2.03160759289528,-3.13079951128858,-2.34863711353363
"2017-02-21",3.91401214676178,2.68040903699307,0.532731335426462,3.96247858512326,1.2749201877706,2.33893783736789,2.23400879465411,3.6589141650241,0.753839155515437,8.19318866439654,2.3889173921136,3.24948017508115,-2.05413508061796,-1.96534671670696,-0.918132760426787,-1.15838775806318,-1.74362041948809,-2.49495717534413,-1.70624025071788,-3.74639781951459,-0.716821316988659,-1.66969091375099,-1.74013497221926,-2.70763862476239,-4.15436589260518,-3.57977184640608,-3.85363395484026,-2.49860495241328,-4.9711894395537,-5.89612700691504,-4.67961019360777,-5.98338188936624,-2.5933569658844,-2.37044456121443,-3.03918665896737,-2.31724835405049
"2017-02-22",3.9100698494033,2.68501706463276,0.49721799897137,3.95895868117077,1.24640329016814,2.24848443028286,2.20684905959723,3.6223359316356,0.738761598535904,8.13878533224333,2.42282853136374,3.23927690656084,-2.07088140933727,-1.9598083828327,-0.887348283964684,-1.11160327251981,-1.7269361844945,-2.39854721678478,-1.6819151186189,-3.7132398787792,-0.724755762369543,-1.67255930753261,-1.741368640471,-2.69794604434222,-4.09807561866233,-3.62618300288767,-3.81926147627558,-2.54732749369997,-4.98488908199626,-5.8189959766374,-4.69525026720473,-5.92413373351998,-2.5832612862639,-2.53491220923033,-3.25535887420836,-2.3436960062021
"2017-02-23",3.82883844552217,2.63788993399562,0.449981385012186,3.95736683651476,1.17500589119604,2.21540514536228,2.15359563268252,3.64205438497043,0.702736815920672,8.00103607678966,2.45751252572706,3.21777189055814,-1.98250852844782,-1.8993812494117,-0.843491611726936,-1.04665182539265,-1.64498512166515,-2.32671680714185,-1.62937603510618,-3.73581986089725,-0.741028913856639,-1.57463430534223,-1.72874727010743,-2.65909810535466,-4.1012269090325,-3.64235261244365,-3.77392555250974,-2.62705590029139,-4.95624250687988,-5.98625435431924,-4.66743014923,-5.90896158806903,-2.40791901909428,-2.18977166513169,-3.48523590996282,-2.49392008843787
"2017-02-24",3.8299217986172,2.55785222786161,0.429859451199676,3.96187974013303,1.10923264356929,2.1320836630635,2.06451560859251,3.59873639248097,0.686279711849518,7.99619155859193,2.3722144469661,3.14926629613602,-1.91961228337104,-1.81148651456292,-0.813279710539923,-1.05802500072235,-1.61437035255991,-2.28609715698461,-1.49636528725321,-3.71324882205724,-0.767579810447057,-1.57640075294532,-1.65987274765778,-2.58415683370151,-4.26165979168963,-3.60738888734225,-3.84946292038813,-2.59070024843547,-4.87485347293327,-5.83916592841318,-4.67495037111353,-5.79734579981853,-2.3453504994444,-2.01335517553213,-3.33105846937501,-2.51654402038754
"2017-02-27",3.82206927498161,2.60542148133743,0.427405278329101,3.94732894513201,1.13347741053481,2.07015791871027,2.03998166825643,3.54162170568519,0.660679966891708,8.06451268739428,2.42608178997346,3.18379239829559,-1.93264114957572,-1.85987915574156,-0.824708580243153,-1.05320171037827,-1.61709462716053,-2.25394273261969,-1.48250664722243,-3.60646376703541,-0.672724288450709,-1.63306664464838,-1.70491051183862,-2.61665196704003,-4.1499031097226,-3.62247169165035,-3.77144127589832,-2.59651150635452,-4.90774184549361,-5.68979905031415,-4.5348483620667,-5.88821467937976,-2.41220096570204,-1.98146894327874,-3.46849744103652,-2.37570335753069
"2017-02-28",3.86127303798173,2.58930056410681,0.395781747535604,3.93947449997946,1.14789044181164,2.09085659970708,2.02244738138649,3.48217259495664,0.661314962078379,8.15015689115191,2.46734540176459,3.18427777081325,-1.97977326427021,-1.82514165539878,-0.791935811519479,-1.06328036865572,-1.62766739361868,-2.26917519472045,-1.46855558296536,-3.55028287697264,-0.699048128817396,-1.65739646578409,-1.74675579230539,-2.56486888810582,-4.12013787274688,-3.64168575672748,-3.71961155582329,-2.54791814757897,-4.87428045471521,-5.7236226944259,-4.46424681703855,-5.91229659929495,-2.38737017847641,-2.08886526626248,-3.54623320192173,-2.22273855111117
"2017-03-01",3.91091601007768,2.65287542342398,0.43210558720785,3.9423825210736,1.23374703987935,2.11955360013851,2.06169759771059,3.53495844729421,0.69010691368547,8.08091103084278,2.49846181693067,3.2572924132055,-2.04201160641175,-1.9001091114649,-0.835638670357704,-1.09001559062284,-1.72743303614633,-2.3148020337082,-1.52038157126599,-3.60034044859267,-0.727981396666264,-1.58121672763209,-1.80374268768331,-2.61900835414428,-4.12448254571166,-3.67456104646492,-3.69297690351816,-2.41929850881753,-4.81469858253881,-5.60577661358725,-4.44172700830275,-6.0000784533072,-2.43038219159395,-1.82928284128426,-3.39764784022333,-2.23612362549341
"2017-03-02",3.89657601134832,2.65222583204665,0.46337247290792,3.97170106864081,1.29155267464786,2.14861747993514,2.092148922821,3.55567485133261,0.721962107337716,8.05948598926619,2.53668944696166,3.27150457841998,-2.02623244704843,-1.90528118617151,-0.871204029070125,-1.07537835776831,-1.77621643805642,-2.34036890011685,-1.54875132474235,-3.6127213434264,-0.767681300531134,-1.59348005627723,-1.8498295142813,-2.57974405867604,-4.14548537940849,-3.60870571891776,-3.73274325135846,-2.50085113573708,-4.91502436342208,-5.69173571460616,-4.47161947780797,-6.05523981200935,-2.56049032982525,-1.4552819327579,-3.439754007293,-2.23386248954639
"2017-03-03",3.9093617652585,2.66693326111778,0.519720298831105,3.94960467219234,1.3185272839492,2.14821464344647,2.08542224823121,3.51553047793615,0.698346069108747,8.0227952307651,2.55436207120216,3.27587410653868,-2.0251940398384,-1.91446475963654,-0.928391884885858,-1.11640828604209,-1.82182143260887,-2.3482711862397,-1.50919222862357,-3.5502066813819,-0.778198536484246,-1.45551328738501,-1.87465345355446,-2.54888128827287,-4.20333644739093,-3.6504862114992,-3.72987168653402,-2.3437042423167,-4.80034753571967,-5.69055771846535,-4.6085449559875,-6.14889690513057,-2.48100959679723,-1.93502143765741,-3.41383663473248,-2.32574220839884
"2017-03-06",3.90502943063338,2.67857059442375,0.510300174133336,3.9705606687752,1.3142687845797,2.19450762075829,2.11955306157063,3.60564583160505,0.68137154845383,8.01087625675925,2.53241337531778,3.31609906158794,-2.04245551976421,-1.91725482041572,-0.928730656604481,-1.11586078879317,-1.81577184569268,-2.43908226740851,-1.53700435722708,-3.64804823898528,-0.761428991907137,-1.4388619662984,-1.85329829560087,-2.55947877736585,-4.09861178108499,-3.67975722713105,-3.6157305500617,-2.41728387690244,-4.8439214667452,-5.75541648327913,-4.60971898552138,-6.21403108471649,-2.44590263177745,-1.75369793691615,-3.37973243815374,-2.42903259741353
"2017-03-07",3.95453331680225,2.68766066964223,0.517203652082746,3.97351393494401,1.32126911001502,2.22370019237596,2.08624651615788,3.65636363246381,0.697193030769387,7.97085240899654,2.51286851815931,3.32656015228208,-2.11650447236195,-1.94425518550811,-0.934798676768471,-1.09092586504909,-1.84616269569911,-2.4674898658909,-1.53695428549841,-3.68255642443639,-0.784226020574141,-1.41473164490382,-1.83424270981986,-2.56804945470541,-4.04592033551421,-3.55741404703406,-3.62408434887995,-2.45428935152932,-4.98756364219731,-5.84962509984988,-4.53336989787911,-6.32354928489637,-2.47647833788443,-1.70348157564426,-3.30978240174622,-2.34764384783462
"2017-03-08",4.00284737836836,2.73056480235898,0.546099178121545,3.98053679116565,1.36865817972568,2.26973374789686,2.1184650119083,3.73202863661985,0.72640076055149,8.0051019746644,2.56338803887145,3.35729133267721,-2.19261437753483,-2.00878497685905,-0.972924117091641,-1.06480296466265,-1.93499198157681,-2.56485311264683,-1.57022695517393,-3.76237512871076,-0.796712905744371,-1.43491241881496,-1.88982580905033,-2.62320256690707,-3.92762539096842,-3.52817295940858,-3.59738482399262,-2.43348553165326,-4.9005554343351,-5.65132993386258,-4.60373377404472,-6.30425055162645,-2.55034274511645,-1.79751101863986,-3.37267402952424,-2.24981046851795
"2017-03-09",4.04137038713002,2.76593078444736,0.608727899490062,4.0044383356467,1.4452564987034,2.36393331350774,2.10919371670006,3.78754873839129,0.719728369315807,8.07091869144109,2.57723689798353,3.4042924513486,-2.23507373052484,-2.05754545575765,-1.05321569598507,-1.08645207316003,-2.03386669205626,-2.71983399993669,-1.67873625202933,-3.82342048544571,-0.835092934872192,-1.47484906474321,-1.95348754102736,-2.66327943697405,-3.91565474903778,-3.5160962100676,-3.57313012496942,-2.4177244052123,-4.99250368550832,-5.78838937583173,-4.34031359357111,-6.27267000313866,-2.3946453275647,-1.77756848910703,-3.27356155279347,-2.23525126259116
"2017-03-10",4.04828161605442,2.74818858184444,0.686536588694564,3.98677370080124,1.47330212918476,2.37016600193805,2.12342551319831,3.85309937431937,0.72429327815788,8.05779070276997,2.58899345631976,3.37980672743842,-2.24368049386325,-2.04690920748839,-1.141209546446,-1.08771801524696,-2.09464088880088,-2.74679567091842,-1.74123711856028,-3.91832545650464,-0.844796892532943,-1.42375398459391,-1.9526069201483,-2.60474280122252,-3.90648815671395,-3.41565444289939,-3.55143373291518,-2.35438267352108,-4.80360814369282,-5.5849784400401,-4.32301965118342,-6.19624944289565,-2.4169793119629,-1.96980763074412,-3.35430178282382,-2.3437408134072
"2017-03-13",4.03077249003834,2.80270990574952,0.662673558370574,3.96510735393782,1.43950711903049,2.32377712053357,2.1550929451808,3.8307637886731,0.725138183433622,7.99273240087899,2.56789961932376,3.43639933710936,-2.22559344881736,-2.11924020333684,-1.12454919615285,-1.05905086788934,-2.06784926892821,-2.7154762257331,-1.74918437210219,-3.90855114623172,-0.832844755490087,-1.38080190995015,-2.03328948236411,-2.64215586596644,-3.90763427755568,-3.34724647690616,-3.53054343730933,-2.32881094114666,-4.66297097262929,-5.42864972826536,-4.41178025999488,-6.04974520046009,-2.41400085649763,-1.86667382711738,-3.22325917371339,-2.37030334273289
"2017-03-14",3.98448190344199,2.76852776008555,0.633140301633984,3.96059354281181,1.39371351596326,2.313534314185,2.14317089060846,3.80223388091595,0.725316032427964,7.97080129113672,2.56000004048322,3.39023119907771,-2.16502938844281,-2.06068542604199,-1.08984706419448,-1.06477515952581,-2.00307485815649,-2.68069792870931,-1.72571468693713,-3.8679991249402,-0.804632370866538,-1.27876514081732,-2.00630967805821,-2.60881980419855,-3.90244847160622,-3.40006518410134,-3.50978591501652,-2.2791332413238,-4.63472258111315,-5.42311365295412,-4.49606611975673,-6.04725141178865,-2.44678276464786,-1.8279730885045,-3.29227076547187,-2.2601366986691
"2017-03-15",3.86450070313209,2.69089666459446,0.581637242989056,3.96750019103585,1.36169952873144,2.26728382225896,2.14272872547917,3.7762597828389,0.725313653141191,7.87791913963634,2.55380773509936,3.3129864302562,-2.03022105610339,-1.95286751250632,-1.04669261600496,-0.853075868035847,-1.97151024591029,-2.58376547266024,-1.71652509664767,-3.8389924183329,-0.769038962705519,-1.21061374496095,-1.99237625421323,-2.52298430475141,-3.88606522173596,-3.48614132840138,-3.40717064741484,-2.66828989616065,-4.63077660558983,-5.49906444121825,-4.60251051029536,-6.15040772312755,-2.49591459049649,-1.88351745568324,-3.33658488394788,-2.48732236490095
"2017-03-16",3.91749931595477,2.7322213636651,0.598127320724769,3.94944790155608,1.390859379706,2.32050902749884,2.15193960646728,3.86254790767795,0.68771371467004,7.88229990600848,2.58413232390827,3.35942160915855,-2.08674111719306,-2.00643477145896,-1.06215992760691,-0.773718739504908,-2.00921581784991,-2.66969867661929,-1.74259393334523,-3.92705242700727,-0.801821927243042,-1.28603542290002,-2.00285419593282,-2.59089940235426,-3.88095113663637,-3.46258585739033,-3.44853220409467,-2.77485624354151,-4.56619522403547,-5.38877501836483,-4.45892275290458,-6.23513051490127,-2.35187634348303,-1.74013104293085,-3.53681279994026,-2.41473159568376
"2017-03-17",3.90766595414821,2.68270396506484,0.588784710835914,3.94947350848119,1.35167233740679,2.33621290010997,2.14415643704655,3.84907980633098,0.69909497862421,7.83989295185928,2.58480518015043,3.31288183532923,-2.0645347919692,-1.94882517821143,-1.05180704174923,-0.74689831444341,-1.97934178498133,-2.66215086254744,-1.72755644384976,-3.9288708974158,-0.803455122264427,-1.24004212796083,-1.9965729800206,-2.53010861374711,-3.97057226583559,-3.45802450518362,-3.39541337820688,-2.77801866734332,-4.43158460322397,-5.46529682565238,-4.44453445516383,-6.12780072560571,-2.40451793376187,-1.71826121710365,-3.53218370858565,-2.43459817198664
"2017-03-20",3.84072488228466,2.65505025251602,0.596065874023865,3.94498832606949,1.36903424910038,2.35708772730463,2.12830451308191,3.85917108334279,0.698260815094249,7.83170989466428,2.57168300224801,3.27699823674324,-1.99185727423956,-1.91319463379514,-1.05762087143069,-0.771054041320966,-1.98295740571746,-2.61500106574842,-1.70317241879992,-3.92258048865922,-0.818038254868345,-1.23207672394309,-2.02922145967442,-2.47504524344113,-3.99855805857957,-3.47974042695249,-3.396472167899,-2.67589108150715,-4.4952055608964,-5.56410499620406,-4.42758711388727,-6.21330046092449,-2.37679216022611,-1.66257561823833,-3.42906820906046,-2.47393167827689
"2017-03-21",3.81387732630732,2.62200668219967,0.607712292509511,3.9480767953146,1.35982999941235,2.31762569272914,2.12948215066657,3.8298805623216,0.702982827765895,7.72433684389917,2.58096110945479,3.23530417093118,-1.95938202053275,-1.87351643430269,-1.07328660077328,-0.781323550470341,-2.01285663038843,-2.5642833542451,-1.67377366783029,-3.86800315396872,-0.790993034584102,-1.12848133303188,-2.01822091786477,-2.40123548561439,-3.9536730620077,-3.43276810207174,-3.34987375625316,-2.5745113653611,-4.27745669424007,-5.52312642011803,-4.31981044440909,-6.29416422444845,-2.46482175526624,-1.40107069914789,-3.46809620717185,-2.55379148444781
"2017-03-22",3.77587785835702,2.5957891505815,0.571011927653363,3.95571524412556,1.30028994290166,2.26292985254148,2.03522783709813,3.75339922257083,0.686628412891067,7.65661990093358,2.53611967764228,3.22067975977128,-1.91890794044373,-1.84487475140925,-1.03814859501886,-0.778064146599446,-1.93683767655519,-2.48912825621999,-1.57482797106828,-3.79221004697365,-0.764539935749796,-1.05299721015335,-1.98050381730624,-2.38236012201436,-3.92764837931853,-3.42696044058368,-3.27576482156643,-2.65152856976831,-4.27363160586496,-5.61707640322755,-4.25602028883151,-6.24466117390051,-2.46815223604322,-1.36684961801798,-3.48320718638554,-2.56346487130116
"2017-03-23",3.8150891522644,2.60158081482701,0.57738121794348,3.89082242750611,1.32316126049568,2.26431615659454,2.07851453700129,3.73906141219118,0.68977924095408,7.58683553990397,2.54447264671873,3.23487176854414,-1.94258857087345,-1.85930327791507,-1.04985062390567,-0.766693219951275,-1.97049926264572,-2.50554383540604,-1.67781797802673,-3.7849548328221,-0.760103252827238,-0.956959881454861,-1.9903052063785,-2.40271948692541,-4.06330830210836,-3.4138540541041,-3.2643730860891,-2.25558747844271,-4.2125580971614,-5.57901872611242,-4.07660394501475,-6.15721748894753,-2.5228212774824,-1.49889362604416,-3.49034650457378,-2.5461299313329
"2017-03-24",3.81650012774896,2.55543747841356,0.568090392355779,3.90014017806956,1.28775479830633,2.19759205091566,2.02719201102581,3.70159544790324,0.695618473961201,7.56755793407361,2.57869970120552,3.21672295479568,-1.93187058574559,-1.79557879229862,-1.03405718424269,-0.740563070798874,-1.94625061185377,-2.44153188413371,-1.63502502321614,-3.70095082525958,-0.72705475321756,-0.935633029153921,-2.01835595607702,-2.37993362443842,-4.130510438414,-3.45701041782231,-3.26079108300283,-2.44829127643009,-4.15156418948666,-5.57458525025025,-3.94406738292707,-6.34281069337053,-2.55001927490676,-1.51608201328915,-3.64672572623568,-2.51480103919772
"2017-03-27",3.76791075830158,2.53082377088545,0.547416896531282,3.85423035962993,1.26808855527501,2.1555091813116,1.9985871271478,3.67783019593159,0.688696856520164,7.59818621287946,2.60900481033747,3.18051289314165,-1.88506984788935,-1.74690209918725,-1.01920782511466,-0.750214708958796,-1.93249605815654,-2.3636864895211,-1.5614464092768,-3.65740157317413,-0.72458469966713,-0.95081546670439,-1.99615227474234,-2.31223587546153,-4.13099034754022,-3.5341435334553,-3.21985778538714,-2.26539209715177,-3.99786111961943,-5.3896431921285,-3.96309394421634,-6.34439734573146,-2.54607018692437,-1.51934120362791,-3.87808149677684,-2.53464329325762
"2017-03-28",3.77030512932546,2.56570283092747,0.508399422231829,3.87283962850509,1.26147389484672,2.15795065693935,2.03114330751629,3.64379736644047,0.684161031389888,7.65992378173656,2.61884504800175,3.21721231368369,-1.90773729224,-1.77393453722972,-0.972348317549021,-0.734150996404652,-1.89509210628585,-2.33987893726669,-1.61674376394475,-3.6154757649203,-0.716639077923888,-0.983464265655583,-1.98547802722862,-2.36768385141619,-3.993524426802,-3.58670615600666,-3.22795027594055,-2.40538580259679,-4.0435413574413,-5.500802140294,-3.95551248087208,-6.38227788471339,-2.51895960454449,-1.36256523289935,-3.90438580702305,-2.44333234521866
"2017-03-29",3.7082038075011,2.53265317213283,0.472378282386419,3.83683603501618,1.24413965491344,2.14908683145311,1.99669584135565,3.59766345663316,0.674234968231626,7.6446762319587,2.5281118391576,3.17804612897311,-1.84723608010874,-1.72103644329373,-0.928186704311613,-0.683624089976294,-1.85883001161184,-2.30141252137293,-1.57211428337693,-3.57599590463059,-0.690694228612056,-0.94445737030636,-1.90396884780948,-2.31572936037,-3.98815500304394,-3.64003441532702,-3.22312699692503,-2.30462464620555,-4.23300834040848,-5.63481956873366,-4.0234498850664,-6.25741858408173,-2.47627273327118,-1.78037936222272,-3.72779535691077,-2.5202043457616
